YEAR,DATE,PLANE,DEP,DES,DYLAND,NILAND,APPR,HOURS,NIGHT,IFR,GAD,CFI,STDNT,DUAL,PIC,SIC,SFTY,,,,,
1984,831,N9292H,DBQ,IND,0,1,0,8,8,0,0,0,0,0,8,0,0,,,,,
1984,901,N9292H,IND,MGY,0,1,0,11,11,0,0,0,0,0,11,0,0,,,,,
1984,911,N4745R,MGY,MGY,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1984,912,N5491H,MGY,CMH,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1984,912,N5491H,CMH,MGY,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1984,914,N5491H,MGY,TYS,1,0,0,24,0,5,0,0,0,0,24,0,0,,,,,
1984,914,N5491H,TYS,MGY,1,0,0,26,0,5,0,0,0,0,26,0,0,,,,,
1984,928,N5491H,MGY,OSU,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1984,928,N5491H,OSU,MGY,0,1,0,8,8,0,0,0,0,0,8,0,0,,,,,
1984,1008,N5491H,MGY,CMH,1,0,0,10,0,5,0,0,0,0,10,0,0,,,,,
1984,1008,N5491H,CMH,MGY,1,0,0,9,0,5,0,0,0,0,9,0,0,,,,,
1984,1015,N5491H,MGY,2I0,0,1,0,27,15,5,0,0,0,0,27,0,0,,,,,
1984,1015,N5491H,2I0,2I0,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
1984,1016,N5491H,2I0,M07,1,0,0,35,0,19,0,0,0,0,35,0,0,,,,,
1984,1016,N5491H,M07,HOT,1,0,0,15,0,10,0,0,0,0,15,0,0,,,,,
1984,1017,N5491H,HOT,DAL,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1984,1019,N5491H,DAL,F69,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1984,1021,N5491H,F69,RVS,1,0,0,18,0,11,0,0,0,0,18,0,0,,,,,
1984,1023,N5491H,RVS,RVS,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1984,1024,N5491H,RVS,CPS,0,1,0,27,5,0,0,0,0,0,27,0,0,,,,,
1984,1024,N5491H,CPS,MGY,1,0,0,23,0,2,0,0,0,0,23,0,0,,,,,
1984,1102,N9292H,MGY,MGY,0,1,0,20,15,0,0,0,0,0,20,0,0,,,,,
1984,1105,N9292H,MGY,MGY,1,0,0,10,0,1,0,0,0,0,10,0,0,,,,,
1984,1105,N9292H,MGY,MGY,0,1,0,7,2,1,0,0,0,0,7,0,0,,,,,
1984,1109,N5491H,MGY,MGY,0,1,0,12,12,0,3,0,0,0,12,0,0,,,,,
1984,1115,N5491H,MGY,MGY,1,0,0,19,0,0,3,0,0,0,19,0,0,,,,,
1984,1121,N9292H,MGY,I32,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1984,1121,N9292H,I32,MGY,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1984,1126,N5491H,MGY,I32,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
1984,1126,N5491H,I32,CRW,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1984,1127,N5491H,CRW,EKN,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1984,1127,N5491H,EKN,CRW,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1984,1127,N5491H,CRW,MGY,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1984,1129,N5491H,MGY,CMH,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1984,1129,N5491H,CMH,MGY,0,1,0,10,10,0,0,0,0,0,10,0,0,,,,,
1984,1211,N5491H,MGY,MGY,0,1,0,20,17,18,0,0,0,0,20,0,0,,,,,
1984,1223,N5491H,MGY,CGF,0,1,0,15,15,0,0,0,0,0,15,0,0,,,,,
1984,1224,N5491H,MGY,ILN,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1984,1224,N5491H,ILN,CRW,1,0,0,14,0,11,0,0,0,0,14,0,0,,,,,
1984,1227,N5491H,CRW,SMS,1,0,0,27,0,10,0,0,0,0,27,0,0,,,,,
1984,1227,N5491H,SMS,SMS,0,1,0,7,7,0,0,0,0,0,7,0,0,,,,,
1984,1228,N5491H,SMS,CRW,1,0,0,28,0,1,0,0,0,0,28,0,0,,,,,
1984,1228,N5491H,CRW,MGY,0,1,0,25,5,4,0,0,0,0,25,0,0,,,,,
1985,113,N5491H,MGY,MGY,1,0,0,14,0,0,0,0,0,0,14,0,0,,,,,
1985,130,N5491H,MGY,I40,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1985,130,N5491H,I40,MWO,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1985,130,N5491H,MWO,MGY,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1985,206,N6294T,MGY,MGY,1,0,0,8,0,0,2,0,0,8,8,0,0,,,,,
1985,215,N6294T,MGY,MGY,1,0,0,10,0,0,4,0,0,0,10,0,0,,,,,
1985,216,N6294T,MGY,W45,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
1985,216,N6294T,W45,EKN,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1985,219,N6294T,EKN,MGY,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1985,228,N5491H,MGY,CMH,0,1,0,8,8,0,0,0,0,0,8,0,0,,,,,
1985,228,N5491H,CMH,MGY,0,1,0,11,11,0,0,0,0,0,11,0,0,,,,,
1985,310,N6294T,MGY,MGY,1,0,0,10,0,0,9,0,0,10,10,0,0,,,,,
1985,315,N6294T,MGY,IPT,1,0,0,25,0,1,0,0,0,0,25,0,0,,,,,
1985,315,N6294T,IPT,ASH,1,0,0,20,0,2,0,0,0,0,20,0,0,,,,,
1985,318,N6294T,ASH,ASH,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1985,319,N6294T,ASH,DUJ,1,0,0,32,0,0,0,0,0,0,32,0,0,,,,,
1985,319,N6294T,DUJ,MGY,1,0,0,27,0,1,0,0,0,0,27,0,0,,,,,
1985,323,N9292H,MGY,MGY,1,0,0,17,0,14,0,0,0,0,17,0,0,,,,,
1985,330,N5491H,MGY,CRW,1,0,0,19,0,18,0,0,0,0,19,0,0,,,,,
1985,401,N5491H,CRW,PHF,1,0,0,22,0,2,0,0,0,0,22,0,0,,,,,
1985,402,N5491H,PHF,HSP,1,0,0,24,0,0,0,0,0,0,24,0,0,,,,,
1985,402,N5491H,HSP,CRW,1,0,0,14,0,3,0,0,0,0,14,0,0,,,,,
1985,402,N5491H,CRW,MGY,1,0,0,23,0,1,0,0,0,0,23,0,0,,,,,
1985,406,N5491H,MGY,CSV,1,0,0,30,0,15,0,0,0,0,30,0,0,,,,,
1985,406,N5491H,CSV,ALX,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1985,406,N5491H,ALX,PNS,1,0,0,23,0,0,0,0,0,0,23,0,0,,,,,
1985,412,N5491H,ISM,OMN,1,0,0,8,0,2,0,0,0,0,8,0,0,,,,,
1985,413,N5491H,DAB,MLJ,1,0,0,30,0,26,0,0,0,0,30,0,0,,,,,
1985,413,N5491H,MLJ,DKX,1,0,0,20,0,5,0,0,0,0,20,0,0,,,,,
1985,416,N5491H,MGY,MGY,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1985,425,N6294T,MGY,214,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1985,425,N6294T,214,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1985,425,N6294T,MWO,214,0,1,0,6,6,0,0,0,0,0,6,0,0,,,,,
1985,425,N6294T,214,MGY,0,1,0,8,8,0,0,0,0,0,8,0,0,,,,,
1985,501,N9292H,MGY,MGY,1,0,0,17,0,16,0,0,0,0,17,0,0,,,,,
1985,502,N9292H,MGY,MGY,1,0,0,9,0,8,0,0,0,0,9,0,0,,,,,
1985,510,N6294T,MGY,MGY,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1985,514,N5491H,MGY,MGY,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1985,517,N5491H,MGY,MGY,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1985,525,N5491H,MGY,CGF,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
1985,525,N5491H,CGF,MGY,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
1985,606,N6294T,MGY,I89,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1985,608,N6294T,I89,I89,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1985,608,N6294T,I89,MGY,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1985,610,N5491H,MGY,MGY,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1985,618,N5491H,MGY,MGY,0,1,0,6,6,0,0,0,0,0,6,0,0,,,,,
1985,619,N5491H,MGY,CMH,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1985,619,N5491H,CMH,MGY,1,0,0,9,0,2,0,0,0,0,9,0,0,,,,,
1985,626,N9292H,MGY,MGY,1,0,0,15,0,0,0,0,0,15,15,0,0,,,,,
1985,703,N5491H,MGY,DAY,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1985,703,N5491H,DAY,MGY,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1985,706,N5491H,MGY,MGY,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1985,706,N5491H,MGY,MGY,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1985,710,N5491H,MGY,MGY,1,0,0,12,0,0,0,0,0,12,12,0,0,,,,,
1985,711,N5491H,MGY,MGY,1,0,0,13,0,0,0,0,0,13,13,0,0,,,,,
1985,712,N5491H,MGY,MGY,1,0,0,13,0,0,0,0,0,13,13,0,0,,,,,
1985,715,N5491H,MGY,MGY,1,0,0,10,0,0,0,0,0,10,10,0,0,,,,,
1985,716,N6294T,MGY,CRE,1,0,0,30,0,5,0,0,0,0,30,0,0,,,,,
1985,718,N6294T,CRE,AVL,1,0,0,18,0,5,0,0,0,0,18,0,0,,,,,
1985,718,N6294T,AVL,MGY,1,0,0,22,0,7,0,0,0,0,22,0,0,,,,,
1985,722,N9292H,MGY,MGY,1,0,0,15,0,2,0,0,0,15,15,0,0,,,,,
1985,723,N9292H,MGY,MGY,1,0,0,12,0,0,0,0,0,12,12,0,0,,,,,
1985,724,N9292H,MGY,MGY,1,0,0,10,0,0,0,0,0,10,10,0,0,,,,,
1985,725,N6294T,MGY,CRW,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1985,725,N6294T,CRW,DAN,1,0,0,19,0,16,0,0,0,0,19,0,0,,,,,
1985,725,N6294T,DAN,AVL,1,0,0,22,0,17,0,0,0,0,22,0,0,,,,,
1985,725,N6294T,AVL,MGY,1,0,0,25,0,10,0,0,0,0,25,0,0,,,,,
1985,806,N5491H,MGY,MGY,1,0,0,12,0,4,0,0,0,0,12,0,0,,,,,
1985,808,N5491H,MGY,MGY,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
1985,812,N6294T,MGY,MGY,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1985,814,N64844,MGY,MGY,1,0,0,10,0,0,0,0,0,10,10,0,0,,,,,
1985,820,N5491H,MGY,MGY,1,0,0,15,0,0,0,0,0,15,15,0,0,,,,,
1985,820,N5491H,MGY,CVG,0,1,0,5,5,0,0,0,0,0,5,0,0,,,,,
1985,821,N5491H,CVG,CVG,0,1,0,5,5,0,0,0,0,0,5,0,0,,,,,
1985,821,N5491H,CVG,MGY,0,1,0,5,5,0,0,0,0,0,5,0,0,,,,,
1985,821,N5491H,MGY,DAY,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1985,821,N5491H,DAY,MGY,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1985,821,N5491H,MGY,MGY,1,0,0,15,0,0,0,0,0,15,15,0,0,,,,,
1985,823,N5491H,MGY,MGY,1,0,0,10,0,0,0,0,0,10,10,0,0,,,,,
1985,829,N5491H,MGY,EKQ,1,0,0,19,0,15,0,0,0,0,19,0,0,,,,,
1985,829,N5491H,EKQ,MGY,0,1,0,19,19,0,0,0,0,0,19,0,0,,,,,
1985,830,N5491H,MGY,LHQ,1,0,0,10,0,9,0,0,0,0,10,0,0,,,,,
1985,830,N5491H,LHQ,MGY,1,0,0,10,0,6,0,0,0,0,10,0,0,,,,,
1985,906,N5491H,MGY,MGY,1,0,0,17,0,0,0,0,0,17,17,0,0,,,,,
1985,909,N64844,MGY,MGY,1,0,0,15,0,0,0,0,0,15,15,0,0,,,,,
1985,910,N5491H,MGY,MGY,0,1,0,10,10,0,0,0,0,0,10,0,0,,,,,
1985,913,N5491H,MGY,MGY,1,0,0,11,0,0,0,0,0,11,11,0,0,,,,,
1985,913,N64844,MGY,MGY,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1985,916,N64844,MGY,MGY,1,0,0,10,0,0,0,0,0,10,10,0,0,,,,,
1985,925,N64844,MGY,MGY,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1985,925,N6294T,MGY,MGY,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1985,930,N5491H,MGY,MGY,1,0,0,12,0,0,0,12,1,0,12,0,0,,,,,
1985,1008,N9292H,MGY,MGY,1,0,0,15,0,0,0,0,0,15,15,0,0,,,,,
1985,1009,N5491H,MGY,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1985,1009,N5491H,MWO,DAY,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1985,1009,N5491H,DAY,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1985,1009,N5491H,MWO,MGY,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1985,1016,N9292H,MGY,MGY,1,0,0,15,0,0,0,15,1,0,15,0,0,,,,,
1985,1016,N8585S,I68,I68,1,0,0,5,0,0,2,0,0,5,5,0,0,,,,,
1985,1017,N8585S,I68,CRW,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
1985,1017,N8585S,CRW,AVL,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1985,1018,N8585S,AVL,I68,0,1,0,23,23,1,0,0,0,0,23,0,0,,,,,
1985,1022,N9292H,MGY,MGY,0,1,0,20,20,8,0,0,0,0,20,0,0,,,,,
1985,1023,N9292H,MGY,MGY,1,0,0,14,0,0,7,0,0,0,14,0,0,,,,,
1985,1024,N9292H,MGY,MGY,1,0,0,12,0,0,0,12,2,0,12,0,0,,,,,
1985,1025,N64844,MGY,MGY,1,0,0,10,0,0,0,5,3,0,10,0,0,,,,,
1985,1029,N9292H,MGY,MGY,1,0,0,18,0,0,17,18,2,0,18,0,0,,,,,
1985,1030,N7387E,MWO,MWO,1,0,0,2,0,0,0,0,0,2,2,0,0,,,,,
1985,1031,N7387E,MWO,LOU,1,0,0,17,0,0,0,17,2,0,17,0,0,,,,,
1985,1031,N7387E,LOU,SDF,0,1,0,8,8,2,0,8,2,0,8,0,0,,,,,
1985,1101,N7387E,SDF,IND,1,0,0,14,0,10,0,14,2,0,14,0,0,,,,,
1985,1101,N7387E,IND,MWO,1,0,0,14,0,9,0,14,2,0,14,0,0,,,,,
1985,1105,N6294T,MGY,CPS,1,0,0,21,0,15,0,0,0,0,21,0,0,,,,,
1985,1105,N6294T,CPS,RVS,1,0,0,27,0,0,0,0,0,0,27,0,0,,,,,
1985,1107,N6294T,RVS,DAL,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1985,1107,N6294T,DAL,DFW,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
1985,1109,N6294T,DFW,RVS,0,1,0,15,15,5,0,0,0,0,15,0,0,,,,,
1985,1111,N6294T,RVS,SUS,1,0,0,22,0,21,0,0,0,0,22,0,0,,,,,
1985,1111,N6294T,SUS,IND,1,0,0,17,0,16,0,0,0,0,17,0,0,,,,,
1985,1112,N6294T,IND,MGY,1,0,0,11,0,10,0,0,0,0,11,0,0,,,,,
1985,1113,N9292H,MGY,MGY,1,0,0,15,0,13,0,15,2,0,15,0,0,,,,,
1985,1114,N9292H,MGY,MGY,1,0,0,13,0,5,0,13,2,0,13,0,0,,,,,
1985,1116,N7387E,MWO,FWA,1,0,0,18,0,17,0,0,0,0,18,0,0,,,,,
1985,1116,N7387E,FWA,OSU,1,0,0,13,0,12,0,0,0,0,13,0,0,,,,,
1985,1116,N7387E,OSU,MWO,0,1,0,8,8,0,0,0,0,0,8,0,0,,,,,
1985,1120,N9292H,MGY,MGY,1,0,0,10,0,0,0,10,2,0,10,0,0,,,,,
1985,1121,N9292H,MGY,MGY,1,0,0,12,0,0,0,12,2,0,12,0,0,,,,,
1985,1207,N9292H,MGY,DAY,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
1985,1207,N9292H,DAY,TOL,1,0,0,13,0,12,0,0,0,0,13,0,0,,,,,
1985,1207,N9292H,TOL,DAY,0,1,0,13,13,5,0,0,0,0,13,0,0,,,,,
1985,1207,N9292H,DAY,MGY,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
1985,1211,N8413C,MWO,MWO,1,0,0,7,0,4,0,0,0,7,7,0,0,,,,,
1985,1212,N5195L,MWO,MWO,1,0,0,5,0,0,0,0,0,5,5,0,0,,,,,
1985,1218,N5195L,MWO,MGY,1,0,0,13,0,0,0,13,4,0,13,0,0,,,,,
1985,1218,N9292H,MGY,MGY,1,0,0,15,0,0,0,15,2,0,15,0,0,,,,,
1985,1219,N5195L,MWO,MGY,1,0,0,13,0,0,0,13,4,0,13,0,0,,,,,
1985,1219,N9292H,MGY,MGY,1,0,0,10,0,0,0,10,2,0,10,0,0,,,,,
1985,1222,N7387E,MWO,MWO,1,0,0,7,0,0,0,7,2,0,7,0,0,,,,,
1985,1231,N5195L,MWO,MWO,1,0,0,22,0,2,0,12,4,0,22,0,0,,,,,
1986,102,N5195L,MWO,MWO,1,0,0,20,0,0,0,20,4,0,20,0,0,,,,,
1986,104,N5195L,MWO,MWO,1,0,0,18,0,0,0,18,4,0,18,0,0,,,,,
1986,106,N5195L,MWO,MWO,1,0,0,21,0,0,0,21,4,0,21,0,0,,,,,
1986,107,N5195L,MWO,MWO,1,0,0,21,0,0,0,21,4,0,21,0,0,,,,,
1986,108,N5195L,MWO,MWO,1,0,0,10,0,0,0,10,4,0,10,0,0,,,,,
1986,113,N5195L,MWO,MWO,1,0,0,17,0,0,0,17,4,0,17,0,0,,,,,
1986,114,N8413C,MWO,MWO,1,0,0,17,0,0,0,17,4,0,17,0,0,,,,,
1986,115,N8413C,MWO,PLD,1,0,0,10,0,0,0,10,4,0,10,0,0,,,,,
1986,115,N8413C,PLD,MWO,1,0,0,8,0,0,0,8,4,0,8,0,0,,,,,
1986,116,N5195L,MWO,MWO,1,0,0,14,0,0,0,0,0,0,14,0,0,,,,,
1986,121,N5195L,MWO,MWO,1,0,0,18,0,0,0,18,4,0,18,0,0,,,,,
1986,122,N5195L,MWO,MWO,1,0,0,8,0,0,0,8,4,0,8,0,0,,,,,
1986,123,N8413C,MWO,CRW,1,0,0,14,0,0,0,0,0,0,14,0,0,,,,,
1986,123,N8413C,CRW,PHF,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
1986,124,N8413C,PHF,UNI,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
1986,124,N8413C,UNI,MWO,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1986,128,N5195L,MWO,MWO,1,0,0,25,0,0,0,25,4,0,25,0,0,,,,,
1986,129,N5195L,MWO,MWO,1,0,0,14,0,0,0,14,4,0,14,0,0,,,,,
1986,204,N5195L,MWO,MWO,1,0,0,15,0,14,0,15,4,0,15,0,0,,,,,
1986,213,N5195L,MWO,7I7,1,0,0,13,0,0,0,13,4,0,13,0,0,,,,,
1986,213,N5195L,7I7,MWO,1,0,0,7,0,0,0,7,4,0,7,0,0,,,,,
1986,217,N5195L,MWO,MIE,0,1,0,9,9,8,0,9,4,0,9,0,0,,,,,
1986,217,N5195L,MIE,I34,0,1,0,8,8,7,0,8,4,0,8,0,0,,,,,
1986,217,N5195L,I34,MWO,0,1,0,8,8,7,0,8,4,0,8,0,0,,,,,
1986,219,N5195L,MWO,MWO,1,0,0,16,0,5,0,16,4,0,16,0,0,,,,,
1986,225,N8413C,MWO,MWO,1,0,0,9,0,0,0,9,2,0,9,0,0,,,,,
1986,228,N5195L,MWO,MWO,1,0,0,5,0,0,0,5,2,0,5,0,0,,,,,
1986,228,N6294T,MGY,EKN,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1986,228,N5195L,EKN,W45,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1986,228,N5195L,W45,EKN,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
1986,308,N8413C,MWO,EKN,1,0,0,18,0,0,0,18,2,0,18,0,0,,,,,
1986,308,N6294T,EKN,MGY,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1986,310,N5195L,MWO,MWO,1,0,0,17,0,5,0,17,4,0,17,0,0,,,,,
1986,312,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,2,0,12,0,0,,,,,
1986,315,N8413C,MWO,MWO,1,0,0,16,0,0,0,16,2,0,16,0,0,,,,,
1986,317,N8413C,MWO,MWO,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1986,318,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,2,0,12,0,0,,,,,
1986,322,N8413C,MWO,MWO,1,0,0,15,0,0,0,15,2,0,15,0,0,,,,,
1986,324,N8413C,MWO,FFT,1,0,0,11,0,0,0,11,4,0,11,0,0,,,,,
1986,324,N8413C,FFT,MWO,1,0,0,11,0,0,0,11,4,0,11,0,0,,,,,
1986,327,N8413C,MWO,AOH,1,0,0,9,0,0,0,9,4,0,9,0,0,,,,,
1986,327,N8413C,AOH,MWO,0,1,0,9,9,0,0,9,4,0,9,0,0,,,,,
1986,328,N8413C,MWO,MWO,1,0,0,20,0,0,0,20,2,0,20,0,0,,,,,
1986,331,N8413C,MWO,AOH,1,0,0,8,0,0,0,8,4,0,8,0,0,,,,,
1986,331,N8413C,AOH,CMH,1,0,0,8,0,0,0,8,4,0,8,0,0,,,,,
1986,331,N8413C,CMH,MWO,1,0,0,10,0,0,0,10,4,0,10,0,0,,,,,
1986,408,N7387E,MWO,DAY,0,1,0,5,5,0,0,0,0,0,5,0,0,,,,,
1986,408,N7387E,DAY,TRI,0,1,0,20,20,5,0,0,0,0,20,0,0,,,,,
1986,409,N7387E,TRI,?SLN,1,0,0,10,0,7,0,0,0,0,10,0,0,,,,,
1986,409,N7387E,?SLN,TRI,1,0,0,16,0,9,0,0,0,0,16,0,0,,,,,
1986,410,N7387E,TRI,DAY,1,0,0,35,0,0,0,0,0,0,35,0,0,,,,,
1986,410,N7387E,DAY,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
1986,423,N5195L,MWO,MWO,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
1986,423,N8413C,MWO,MWO,1,0,0,22,0,0,0,22,2,0,22,0,0,,,,,
1986,501,N8413C,MWO,MWO,1,0,0,10,0,0,9,0,0,0,10,0,0,,,,,
1986,505,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,2,0,12,0,0,,,,,
1986,505,N8413C,MWO,MWO,0,1,0,5,5,0,0,5,5,0,5,0,0,,,,,
1986,509,N5195L,MWO,CRW,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
1986,510,N5195L,CRW,CRW,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
1986,511,N5195L,CRW,MWO,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
1986,519,N8413C,MWO,MWO,1,0,0,17,0,16,0,17,2,0,17,0,0,,,,,
1986,526,N5195L,MWO,DAY,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1986,526,N5195L,DAY,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1986,527,N5195L,MWO,DAY,1,0,0,6,0,5,0,0,0,0,6,0,0,,,,,
1986,527,N5195L,DAY,MWO,1,0,0,4,0,3,0,0,0,0,4,0,0,,,,,
1986,531,N8413C,MGY,I40,1,0,0,11,0,10,0,0,0,0,11,0,0,,,,,
1986,604,N8413C,MWO,PKB,1,0,0,16,0,14,0,0,0,0,16,0,0,,,,,
1986,605,N8413C,PKB,WV32,1,0,0,10,0,9,0,0,0,0,10,0,0,,,,,
1986,607,N8413C,WV32,CMH,1,0,0,17,0,13,0,0,0,0,17,0,0,,,,,
1986,607,N8413C,CMH,MWO,1,0,0,9,0,6,0,0,0,0,9,0,0,,,,,
1986,611,N8413C,MWO,GCY,1,0,0,22,0,21,0,0,0,0,22,0,0,,,,,
1986,611,N8413C,GCY,73J,1,0,0,22,0,19,0,0,0,0,22,0,0,,,,,
1986,612,N8413C,73J,73J,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
1986,612,N8413C,73J,MNI,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
1986,614,N8413C,MNI,MNI,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1986,614,N8413C,MNI,MNI,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
1986,614,N8413C,MNI,DNL,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
1986,615,N8413C,DNL,RVN,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
1986,615,N8413C,RVN,K20,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
1986,615,N8413C,K20,MWO,1,0,0,13,0,6,0,0,0,0,13,0,0,,,,,
1986,618,N8413C,MWO,MWO,1,0,0,18,0,0,0,18,2,0,18,0,0,,,,,
1986,619,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,2,0,12,0,0,,,,,
1986,623,N8413C,MWO,MWO,1,0,0,12,0,0,0,12,2,0,12,0,0,,,,,
1986,623,N8413C,MWO,MWO,1,0,0,9,0,0,0,9,6,0,9,0,0,,,,,
1986,626,N7387E,MWO,MWO,1,0,0,12,0,0,0,12,6,0,12,0,0,,,,,
1986,627,N8413C,MWO,EKQ,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
1986,627,N8413C,EKQ,MWO,1,0,0,15,0,2,0,0,0,0,15,0,0,,,,,
1986,704,N5195L,MWO,MWO,1,0,0,13,0,0,0,13,6,0,13,0,0,,,,,
1986,705,N5195L,MWO,MWO,1,0,0,16,0,0,0,16,6,0,16,0,0,,,,,
1986,711,N8413C,MWO,IND,1,0,0,15,0,1,0,0,0,0,15,0,0,,,,,
1986,712,N8413C,IKK,MIW,1,0,0,27,0,1,0,0,0,0,27,0,0,,,,,
1986,712,N8413C,MHE,RAP,1,0,0,23,0,0,0,0,0,0,23,0,0,,,,,
1986,715,N8413C,GCC,WRL,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1986,716,N8413C,COD,WYS,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
1986,719,N8413C,BTM,FCA,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
1986,722,N8413C,GGW,BIS,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
1986,723,N8413C,RWF,DLL,1,0,0,21,0,0,0,0,0,0,21,0,0,,,,,
1986,725,N8413C,IKK,MWO,1,0,0,18,0,16,0,0,0,0,18,0,0,,,,,
1986,801,N5195L,MWO,MWO,1,0,0,15,0,0,0,15,3,0,15,0,0,,,,,
1986,805,N5195L,MWO,MWO,1,0,0,14,0,0,0,14,6,0,14,0,0,,,,,
1986,810,N5195L,MWO,MWO,1,0,0,3,0,0,0,3,6,0,3,0,0,,,,,
